object_id,gmted_drainage_density_without_1,srtm_filled_dem,GCN250_ARCIII_average,Inundation,sum,assam_dist_from_major_rivers_updated_3857,strm_filled_slope_degrees,ndvi,assam_soil_silt,assam_soil_loamysand,assam_soil_rocky,assam_lith_neogene,assam_lith_paleogene,assam_lith_paleozoic,assam_lith_quaternary,assam_lith_tertiary,assam_lith_undevelopedprecambrian,assam_lith_water,landuse_rangeland,landuse_vegetation,landuse_water,ind_ppp_UNadj,aged,young,percaay,deprived,nophone,noSanitation,nodrinkingWater,totLivestock,proximity_hosptial_rd,proximity_embankment_rd,proximity_rail_rd,proximity_local_rd,proximity_arterial_rd,ndbi,population_affected,crop_area_affected,human_lives_lost,roads_dam,bridges_dam,embankment_total,Count_Roads_Bridges_Embankments,Sum_Roads_Bridges_Embankments,Count_Erosion,Sum_Erosion,Count_IM,Sum_IM,Count_new_const,Sum_new_const,Count_repair_rest_imp,Sum_repair_rest_imp,Count_relief_preparation,Sum_relief_preparation,Count_goods,Sum_goods,Count_Total,Sum_Total,Count_SDRF,Sum_SDRF,Count_SOPD,Sum_SOPD,Count_CIDF,Sum_CIDF,Count_LTIF,Sum_LTIF,Count_RIDF,Sum_RIDF
203,0.000606300276,54.6415479,89.69649436,0.04705882353,2940.146875,31437.69358,86.47924435,0.6743063507,0,1,0,0,0,0,1,0,0,0,0,1,0,67,2,7,5,7,15,17,5,65,1606.935196,9.51E-05,1384.130272,143.1349718,1188.980217,0.5509345829,0,0,0,79,34,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,0.0005349385033,54.93668011,89.71435206,0.128251287,2588.997261,1433.960808,89.54725327,0.7427352381,0,0,0,1,0,0,0,0,0,0,0,1,0,178,0,15,10,11,73,46,6,167,2543.938373,7.34E-05,14193.26015,243.7110111,5478.265869,0.5298619427,0,0,0,79,34,6,0,0,0,0,2,18287779,0,0,1,11787838,0,0,0,0,2,18287779,0,0,0,0,0,0,0,0,0,0
205,0.0004101799389,147.5216371,88.54506776,0.03311507666,3425.737241,45656.19452,89.06461171,0.731578096,0,1,0,0,0,0,0,0,1,0,0,1,0,905,0,1,0,0,98,109,0,817,6104.158128,7.40E-05,28574.6114,1394.721242,4348.974729,0.5144583858,2988,301.8,0,85,35,8,24,408785736,13,100234537,6,92499350,23,406142236,2,32999761,0,0,0,0,43,601519623,1,19999984,15,57345270,0,0,0,0,1,9900535
206,0.0006378735547,68.76166058,89.66751717,0.1850803664,2938.595121,34931.74736,88.84026027,0.7059770513,0,1,0,0,0,0,1,0,0,0,0,1,0,931,14,57,48,10,257,252,43,872,2251.526788,0.0001345429522,6212.90072,268.7750024,2912.087829,0.5373383068,2808,458.5,0,96,34,6,7,46469954,2,15356672,0,0,7,46469954,0,0,0,0,0,0,9,61826626,0,0,1,7581500,0,0,0,0,1,9844774
207,0.0004417328954,105.6961904,88.40993208,0.1008387932,3052.571433,15077.94879,89.1672177,0.7629760073,0,0,0,0,0,0,0,0,1,0,0,1,0,2578,15,268,191,41,782,552,116,2448,7197.129578,0.0001563317782,17405.03105,3770.535354,7466.255381,0.492718647,12573,15734.14,2,96,34,6,20,185292556,12,172922536,14,164715321,15,147797284,13,157189219,0,0,0,0,42,488212525,3,46217760,14,143443893,0,0,0,0,0,0
208,0.0006813779651,56.06373835,89.64648172,0.2961429737,1517.607552,26735.19277,88.38938384,0.6869919179,0,0,0,0,0,0,1,0,0,0,0,1,0,1447,39,182,209,31,464,455,84,2015,2608.82819,0.0009218225517,3667.281044,177.2004802,2221.478702,0.538249398,82230,2878.2,5,44,4,40,7,142626154,0,0,4,36147809,5,128978172,2,22499827,0,0,0,0,9,165125981,4,36147809,4,19047172,0,0,0,0,1,109931000
209,0.0006836624882,51.98918491,89.52435425,0.4653933803,1571.712935,18471.54626,88.20127407,0.6973649467,0,1,0,0,0,0,1,0,0,0,0,1,0,393,18,46,54,131,91,131,21,560,1954.073094,0.001135143904,7149.980751,218.6239678,3214.28962,0.5291086398,38122,2268.03,1,41,3,38,5,237728498,1,17094308,1,10699997,2,210798501,3,26929997,0,0,0,0,6,254822806,1,10699997,5,244122809,0,0,0,0,0,0
210,0.0005950578764,61.26989801,89.36591842,0.3967485167,1225.127324,15507.45683,88.48656732,0.6890449765,0,0,0,0,0,0,1,0,0,0,0,1,0,1474,39,175,194,5,377,456,108,2026,2025.160724,0.0008711032746,5072.91644,235.4482198,1428.38611,0.518565089,189312,2427,0,55,5,37,8,255892000,0,0,1,0,6,233100000,2,22792000,0,0,0,0,8,255892000,1,0,3,22792000,0,0,0,0,4,233100000
211,0.0005865588982,50.37112685,90.01610674,0.570258549,1541.63334,4191.505809,81.24693794,0.6442430523,0,1,0,0,0,0,1,0,0,0,0,1,0,548,1,16,21,87,46,100,1,682,2708.584325,0.001068532038,12718.7861,576.1531771,3413.825714,0.4988508713,570740,5407.1,2,102,3,44,11,321806254,2,86770938,7,108918765,6,249882304,6,95560804,0,0,0,0,15,445572007,3,48918765,4,122331742,0,0,0,0,4,214321500
212,0.0004959495178,137.847538,88.26005185,0.0538994457,1592.17673,31016.47263,89.52388294,0.7546311584,0,0,0,0,0,0,1,0,0,0,0,1,0,1063,4,40,73,247,290,298,8,1347,3807.733128,0.0001713283743,10131.2987,448.1445202,7075.495547,0.4908733552,24095,187,0,37,3,36,6,61559146,0,0,3,21808688,6,61559146,7,72454421,0,0,0,0,9,83367834,3,21808688,3,21341208,0,0,0,0,0,0
213,0.0006435693079,44.49476982,90.99412717,0.8325436594,1494.072924,11656.43184,80.94317047,0.593820161,0,0,0,0,0,0,1,0,0,0,0,1,0,1435,70,159,177,154,457,458,111,2013,2804.124456,0.001053358305,12091.84346,1361.520409,12586.2505,0.5365444815,3350,1401,0,38,3,36,1,4985327,0,0,2,22482734,0,0,2,22482734,0,0,0,0,2,22482734,2,22482734,0,0,0,0,0,0,0,0
214,0.000678835476,43.87051086,90.67529792,2.055344797,1538.451157,13476.46541,86.60662994,0.6314896947,0,0,0,0,0,0,1,0,0,0,0,1,0,957,35,97,103,156,297,295,71,1250,2462.875234,0.0007696861718,13757.22945,423.7807909,13216.66236,0.5137362622,10000,4014.66,2,67,5,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215,0.0006334863215,43.33684947,89.88642224,2.906239422,1592.519586,14230.96869,89.48459425,0.6658883852,0,0,0,0,0,0,1,0,0,0,0,1,0,775,37,99,101,161,270,256,61,1127,2214.783646,0.0006123020444,13039.51757,233.9262393,7451.424049,0.5054961915,65000,7860,1,42,5,37,1,97965000,0,0,0,0,1,97965000,0,0,0,0,0,0,1,97965000,0,0,0,0,0,0,0,0,1,97965000
216,0.0004862984376,203.3871583,88.4026479,0.04849331034,1760.080634,37411.20799,89.64802266,0.7550786453,0,0,0,0,0,0,1,0,0,0,0,1,0,748,1,10,11,11,206,208,4,1025,4441.41799,4.57E-05,11386.04623,413.4116387,4865.804723,0.4996406193,0,69,0,37,3,36,6,368017594,0,0,1,9999627,4,208200924,6,369012221,0,0,0,0,7,378017221,1,9999627,4,173255194,0,0,0,0,2,194762400
217,0.0004746156604,70.11963657,89.22805502,0.1981709556,1155.356519,5418.1339,89.79628992,0.6774973291,0,1,0,0,0,0,1,0,0,0,0,1,0,373,8,25,29,271,79,115,16,481,1833.735077,0.001029163437,3856.170178,361.8425345,1334.307759,0.5268951861,0,157,0,37,3,36,4,45188049,0,0,0,0,3,12646835,1,32541214,0,0,0,0,4,45188049,0,0,2,7382800,0,0,0,0,0,0
218,0.0006713667853,60.15598693,89.25807279,0.3245332212,1461.098497,29652.48841,89.98157327,0.6818269208,0,0,0,0,0,0,1,0,0,0,0,1,0,373,9,45,52,0,0,118,16,482,3007.473874,0.0001261513099,7919.26005,171.3205058,1169.682154,0.5543851276,0,0,0,37,3,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219,0.0004540870551,77.06817222,92.61988518,0.01651376147,1169.864396,8060.210448,89.6574833,0.6371737691,0,1,0,0,0,0,1,0,0,0,0,0,0,4230,225,341,117,0,790,1470,579,2239,3782.920423,9.79E-05,918.7521471,2847.394416,5219.384819,0.5482903744,21747,0,6,0,0,0,41,2018642081,0,0,8,137508370,9,228219800,34,1808460529,0,0,0,0,47,2105992970,7,133008370,31,1750302800,0,0,0,0,1,167655800
220,0.0004710648706,148.6355344,88.20754528,0.2977778103,1013.952278,13359.56261,89.14425293,0.7324834494,0,0,0,0,0,0,1,0,0,0,0,1,0,1415,11,40,1,1,4,465,136,644,3566.658472,7.01E-05,3620.34621,534.5495883,4337.995677,0.4976082595,95646,812.5,4,0,0,0,6,210221670,0,0,6,73398290,1,149823000,4,64998319,0,0,0,0,8,238221188,5,69998290,0,0,0,0,0,0,1,14999898
221,0.0004013160812,175.7696517,87.85336591,0.4517568245,1017.443568,5330.408103,89.03036407,0.7386809249,0,0,0,0,0,0,1,0,0,0,0,1,0,486,5,38,0,166,81,171,55,199,2990.787101,8.09E-05,2581.288239,921.2711239,2690.632984,0.4814641267,3489,948,0,1,0,0,7,157391756,0,0,2,39999937,5,132542788,5,74204905,0,0,0,0,10,197391693,2,39999937,3,34204968,0,0,0,0,0,0
222,0.0006688127477,48.91144006,89.04202895,0.6472191167,1725.613379,19948.52326,88.4362711,0.7104760439,0,0,0,0,0,0,1,0,0,0,0,1,0,489,6,45,52,0,0,152,0,526,1817.575294,0.0006406298999,3358.119345,210.0533568,3178.463083,0.5345918117,44605,3425.5,2,197,6,16,3,81710000,0,0,2,17950000,1,63760000,2,17950000,0,0,0,0,3,81710000,2,17950000,0,0,0,0,0,0,0,0
223,0.000664152804,47.24465453,89.47545407,0.6984137128,1642.889312,13030.77787,88.59755165,0.6947396383,0,0,0,0,0,0,1,0,0,0,0,1,0,864,11,103,100,48,188,277,0,921,2062.221023,0.0002940474773,8852.013906,185.1131454,2120.895924,0.5194176884,101958,2203.27,3,178,6,13,2,2418000,0,0,2,2418000,0,0,2,2418000,0,0,0,0,2,2418000,2,2418000,0,0,0,0,0,0,0,0
224,0.0006247539669,45.16441566,90.59494192,0.3318508235,1566.161633,3216.865261,82.07255273,0.5847854843,0,0,1,0,0,0,1,0,0,0,0,1,0,1935,31,242,226,51,544,649,0,2042,3026.110022,0.0006557754357,19406.3467,1268.179377,5353.796682,0.5184096496,606699,11933,0,188,7,17,4,31634271,0,0,4,27990910,0,0,6,45850910,0,0,0,0,7,49645910,4,27990910,3,21655000,0,0,0,0,0,0
225,0.0006772272479,51.91709357,89.32337872,0.4909595486,1584.374649,14590.12363,87.7046076,0.7042901473,0,0,0,0,0,0,1,0,0,0,0,1,0,1036,66,108,120,225,344,342,0,1113,1744.690041,0.001738295783,10931.28377,142.7574457,2013.153048,0.5081287494,64416,1239.04,3,185,7,15,3,78786000,0,0,1,3472000,1,67992000,1,7322000,0,0,0,0,3,78786000,1,3472000,1,7322000,0,0,0,0,1,67992000
226,0.0006725207894,53.38300065,89.62459212,0.1522912035,1578.134489,21794.58679,89.1354443,0.7028855781,0,0,0,0,0,0,1,0,0,0,0,1,0,1382,81,146,155,54,371,447,0,1453,1743.250486,0.001276628697,4799.008007,145.1582345,1609.21777,0.520744438,53950,1081.5,1,236,12,17,7,95588000,0,0,0,0,1,32885000,7,95588000,0,0,0,0,7,95588000,0,0,7,95588000,0,0,0,0,0,0
227,0.0006770974195,52.06668307,89.39702111,0.2973025056,1641.052374,25271.79194,88.10101726,0.6873329009,0,0,0,0,0,0,1,0,0,0,0,1,0,366,8,37,35,131,95,117,0,376,2265.667832,0.0004662758342,3891.52743,164.1417844,3242.193199,0.5570317474,65154,1999,1,186,7,15,4,65118000,0,0,2,4662000,0,0,3,62787000,0,0,0,0,4,65118000,2,4662000,2,60456000,0,0,0,0,0,0
228,0.0007136979542,58.22456237,89.56035975,0.3276060951,1574.752881,31988.08957,88.94609197,0.6709961983,0,0,0,0,0,0,1,0,0,0,0,1,0,1147,76,111,131,38,349,381,0,1236,2016.267022,0.0005135653964,6946.764363,174.512202,3139.431169,0.5601738013,70176,1508,0,193,6,13,38,1125968074,21,725194363,23,359446944,11,599315077,41,1245134455,0,0,0,0,63,1907748218,22,349538084,27,972176631,0,0,0,0,9,499628870
230,0.0006692300022,52.79237455,89.37655409,0.3782650476,1687.246571,26856.02451,86.62782768,0.6815244879,0,0,0,0,0,0,1,0,0,0,0,1,0,88,0,5,6,0,0,29,0,92,2446.643243,0.002216334808,6091.809183,226.1700245,714.5402572,0.5540764682,0,0,0,178,6,13,0,0,1,8995000,0,0,0,0,0,0,0,0,0,0,1,8995000,0,0,0,0,0,0,0,0,0,0
231,0.0005043847916,71.71238683,88.70484998,0.1096226979,2074.420286,10402.29238,88.89255886,0.758967762,0,0,0,1,0,0,0,0,0,0,0,1,0,1280,1,115,38,132,451,407,110,1427,7035.489236,7.19E-05,22448.66641,4765.343513,7123.312874,0.4933253304,51222,1757.5,0,165,8,20,3,7433985,3,19598018,4,108999444,3,7433985,3,53999543,0,0,0,0,10,136031447,1,54999901,2,10588066,0,0,0,0,0,0
232,0.000674550797,52.55334423,89.34765494,0.4295813099,1753.68938,28294.64167,88.91488641,0.6908335762,0,0,0,0,0,0,1,0,0,0,0,1,0,252,8,32,16,0,0,78,32,288,2040.925566,0.0002656377119,8764.649132,191.3000736,1285.406165,0.5556376001,0,0,0,165,8,20,1,10997453,0,0,1,10997453,0,0,0,0,0,0,0,0,1,10997453,1,10997453,0,0,0,0,0,0,0,0
233,0.0005251813439,81.07054531,88.76907544,0.3614442756,1892.986489,30711.8507,88.84795484,0.7574232169,0,0,0,0,0,1,0,0,0,0,0,1,0,794,0,41,2,49,249,271,45,948,3740.48007,4.58E-05,28525.14579,1419.832638,2960.147175,0.531426233,19277,10939,1,180,8,20,6,28856226,1,2985500,4,27518561,5,18926675,2,13499367,0,0,0,0,10,75532276,4,27518561,3,5941252,0,0,0,0,1,2985500
234,0.0006886533711,60.23324193,89.42060554,0.3164842285,1655.831653,35038.9034,88.8171675,0.6972991147,0,0,0,0,0,0,1,0,0,0,0,1,0,688,17,76,35,188,163,222,73,800,2517.886437,0.000181024545,13794.23088,201.413252,1755.904382,0.5517318428,1450,1268,1,166,8,22,1,84985000,2,13490320,2,10448717,1,84985000,1,5948758,0,0,0,0,4,104424078,2,10448717,0,0,0,0,0,0,1,84985000
235,0.0007286865073,65.40703479,89.85022637,0.2609569154,1602.828882,42193.84427,89.39764124,0.6619003833,0,0,0,0,0,0,1,0,0,0,0,1,0,59,0,0,0,3,18,17,1,67,2560.294161,8.76E-05,16504.37454,186.2110384,3802.340583,0.5591560116,0,0,0,165,8,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,0.0006981055783,62.33277726,90.54571429,0.42,1498.898633,29270.92887,89.98038943,0.6897776498,0,1,0,0,0,0,1,0,0,0,0,1,0,36,2,5,3,2,22,16,6,42,2764.913818,0.0001626337878,8973.462402,106.9261894,651.9964138,0.5487208962,0,0,0,165,8,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,0.0006892426429,67.41380594,89.59292188,0.4453225841,1490.58336,23961.91881,89.32507143,0.680438652,0,0,0,0,0,0,1,0,0,0,0,1,0,119,0,8,0,2,44,36,0,156,3986.641186,0.0006966795753,15204.31374,207.7728246,2047.906587,0.5404649074,0,0,0,135,3,32,3,66868000,2,20818979,0,0,3,66868000,0,0,0,0,0,0,5,87686979,0,0,2,14930000,0,0,0,0,2,67779493
238,0.0007020717277,61.19029682,89.63445283,0.5310774377,1446.443603,23369.48642,89.097679,0.6819921937,0,1,0,0,0,0,1,0,0,0,0,1,0,689,9,57,15,142,217,233,0,871,1967.532416,0.001363533983,15130.74187,178.5041485,1147.696775,0.539720687,118434,7813.63,2,150,5,37,1,29999998,0,0,1,29999998,0,0,0,0,0,0,0,0,1,29999998,1,29999998,0,0,0,0,0,0,0,0
239,0.0006205274064,54.45565698,90.46753615,0.7964245305,1172.794558,7698.28853,81.90258163,0.61409457,0,1,0,0,0,0,1,0,0,0,0,1,0,1045,2,167,7,213,341,344,0,1348,2912.137088,0.001503886816,11190.12271,924.2325783,2563.543609,0.5040040533,272019,6966,2,137,3,34,4,377126050,0,0,0,0,5,377126050,2,219615050,0,0,0,0,5,377126050,0,0,2,219615050,0,0,0,0,2,157511000
240,0.0006801487908,74.09780095,89.50300747,0.3360804002,1564.130259,11610.88832,88.03728926,0.6804486109,0,1,0,0,0,0,1,0,0,0,0,1,0,117,0,4,4,20,40,40,22,212,4325.915828,7.79E-05,18855.21069,239.7290558,2466.844294,0.5581790874,0,0,0,156,27,48,0,0,0,0,1,9999999,0,0,1,9999999,0,0,0,0,1,9999999,1,9999999,0,0,0,0,0,0,0,0
241,0.0007195310982,74.27744218,89.68831221,0.3143921491,1625.85059,28821.4234,88.70680853,0.683714766,0,0,0,0,0,0,1,0,0,0,0,1,0,540,0,49,49,77,89,147,93,849,3382.534397,0.0002818331478,9605.999178,203.0793056,2183.972102,0.5567341126,5782,174.02,2,156,27,48,5,27165320,2,23595344,1,9076129,4,12177320,3,26567379,0,0,0,0,8,59836793,0,0,2,18452953,0,0,0,0,2,23595344
242,0.0007128613846,63.57962901,89.86666667,0.9333333333,1466.632617,30009.16185,89.98743795,0.6688123862,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,3,1042.463684,0.0003017799851,8488.078776,279.1368713,1190.93457,0.557601134,0,0,0,156,27,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243,0.0006936736075,65.25685158,89.56666667,0.94,1528.699439,16306.16365,89.9810759,0.6830179314,0,0,0,0,0,0,1,0,0,0,0,1,0,20,0,3,1,4,3,4,3,33,3961.764014,0.0001507742418,20919.33138,218.7271881,2851.107931,0.5286938787,0,0,0,156,27,48,1,5773267,0,0,0,0,1,5773267,0,0,0,0,0,0,1,5773267,0,0,1,5773267,0,0,0,0,0,0
244,0.0007021632345,78.84657611,89.38871302,0.2144219799,1567.792263,15792.61583,89.05487997,0.7007629121,0,0,0,0,0,0,1,0,0,0,0,1,0,444,9,50,53,45,162,110,83,865,2457.270736,4.16E-05,12565.69113,315.8964876,4831.535792,0.5409239608,0,0,0,156,27,48,5,15512575,1,13861361,3,31309974,4,11272974,3,21561372,0,0,0,0,9,60683910,2,23963904,3,8496892,0,0,0,0,0,0
245,0.0003883367416,156.1376651,88.97174397,0.08463585747,1733.174782,51722.23958,88.84755868,0.745083458,0,1,0,0,0,0,0,0,0,0,0,1,0,1993,4,67,69,120,644,563,420,3152,4147.076606,4.24E-05,12990.66843,556.4882,3307.537286,0.5206233707,4757,201,2,162,33,49,6,24219483,8,59751653,5,39845634,5,17221820,4,32363504,0,0,0,0,18,116819107,3,23465075,4,11781137,0,0,0,0,2,24257499
246,0.0004822473961,126.186611,89.41777162,0.1626218075,1852.368353,37345.4784,88.90093069,0.7127425728,0,0,0,1,0,0,0,0,0,0,0,1,0,1978,4,91,97,145,725,553,416,3086,4283.337679,3.19E-05,7307.605815,272.3110755,3532.463979,0.5548134683,12099,5113,6,164,28,67,20,182480620,2,24837069,6,107241863,19,169848620,11,162625220,0,0,0,0,29,284383042,3,25943094,10,147430086,0,0,3,34562766,0,0
247,0.0005477253848,119.0661586,89.31318885,0.1478576971,1770.849016,31717.58334,89.21869248,0.7072314666,0,1,0,0,0,0,1,0,0,0,0,1,0,1024,1,42,52,130,413,284,181,1564,4625.738405,3.64E-05,7095.622529,270.6716664,3717.649852,0.5568961676,19680,475.44,2,159,28,49,6,60354272,1,2992215,12,148476001,4,22504273,12,146693632,0,0,0,0,17,173972489,11,137188977,3,14298730,0,0,0,0,0,0
248,0.0006664765712,103.3175928,89.81168258,0.4437191322,1829.414424,31262.49448,88.65428773,0.7253530021,0,0,0,0,1,0,0,0,0,0,0,1,0,1240,4,41,52,65,394,322,0,343,2793.162444,5.65E-05,4513.759541,204.3084028,2136.017833,0.5328200646,0,1046.98,1,5,4,2,1,12066000,0,0,0,0,1,12066000,1,12066000,0,0,0,0,1,12066000,0,0,1,12066000,0,0,0,0,0,0
249,0.0005598263893,94.75926548,89.39932963,0.1816683373,1838.892262,12469.53819,85.45314952,0.6863432781,0,1,0,0,0,0,1,0,0,0,0,1,0,3080,24,114,35,79,1161,820,825,2382,4083.564041,0.0001397818669,8071.904327,1012.042262,4875.582063,0.5238289446,3594,1534,0,38,5,61,12,474018306,2,79207844,5,50619169,6,414455192,7,66559167,0,0,0,0,15,560222203,4,46985969,6,106207034,0,0,0,0,5,407029200
250,0.0006243014234,85.56673696,90.22109987,0.8060753807,1633.25874,11324.03848,85.24785942,0.6694813265,0,1,0,0,0,0,1,0,0,0,0,1,0,1121,0,11,0,111,385,339,343,894,5697.759629,0.0004413709105,6890.047647,1120.331635,4578.277535,0.5404397559,41310,4888,6,46,5,75,5,71138669,0,0,3,8984961,3,62153708,3,8984961,0,0,0,0,6,71138669,2,2985999,4,68152670,0,0,0,0,0,0
251,0.0006523493378,84.54564668,89.84600149,0.9628622818,1782.390538,16074.85634,88.82677093,0.6952233341,0,1,0,0,0,0,1,0,0,0,0,1,0,935,0,15,0,116,274,268,268,760,3404.500893,0.0007392484596,5720.266202,268.846277,4408.178268,0.5374780793,28181,3948.5,2,44,8,65,6,262535440,0,0,1,49999779,6,361827087,1,0,0,0,0,0,7,411826866,1,49999779,4,43009661,0,0,0,0,2,318817426
252,0.000682351489,73.14320982,89.24024754,1.141299532,1349.60323,6887.611734,88.97940984,0.6327519567,0,1,0,0,0,0,1,0,0,0,0,1,0,2456,119,296,218,254,400,909,0,872,3195.717082,0.0004084981945,4149.393445,289.5244519,3580.353243,0.5664034469,88148,21218.5,6,41,6,24,1,100000000,0,0,0,0,0,0,1,100000000,0,0,0,0,1,100000000,0,0,1,100000000,0,0,0,0,0,0
253,0.0005424790499,193.9629547,88.4524658,1.116310624,1524.252392,17768.91363,89.92982387,0.7010202924,0,1,0,0,0,0,0,0,1,0,0,1,0,1472,33,190,126,350,232,612,0,589,4090.525164,6.57E-05,13019.1334,1202.856465,2568.579506,0.5308314963,53838,3900.81,4,25,6,27,2,23370400,0,0,0,0,2,23370400,0,0,0,0,0,0,2,23370400,0,0,0,0,0,0,0,0,0,0
254,0.0005150382394,126.7508356,88.60438231,0.3756524422,1179.967814,21853.26984,89.6161499,0.6834912328,0,1,0,0,0,0,0,0,1,0,0,1,0,4483,101,521,315,453,926,1672,2,1519,4899.917318,0.0001208300621,9395.787626,970.163363,4424.673013,0.5561568006,12494,1869,2,16,6,24,1,100000000,0,0,0,0,1,100000000,1,100000000,0,0,0,0,1,100000000,0,0,0,0,0,0,0,0,1,100000000
255,0.0004387476816,486.3580542,87.68068388,0.03013342011,1139.958764,21629.53631,89.74215246,0.8013621559,0,1,0,0,0,0,1,0,0,0,0,1,0,2393,2,169,21,2,677,441,1090,1601,6255.656765,5.56E-05,30544.38734,735.9745354,4730.033234,0.4618661406,43432,547,1,4,0,2,6,154565873,3,101225991,5,62710218,3,115798167,0,0,0,0,0,0,11,279734376,5,62710218,4,140523158,0,0,0,0,2,76501000
256,0.0006281490766,28.26990984,91.00159847,0.4360598191,2410.180893,9566.711118,72.77412398,0.5114326472,0,0,1,0,0,0,1,0,0,0,0,1,0,1304,0,176,134,424,788,542,0,515,4221.371951,2.28E-04,17754.20509,2193.40517,8531.749182,0.5157577252,265395,7125,2,3,1,2,7,85607550,0,0,3,16463376,5,72616160,6,63866257,0,0,0,0,9,95699465,3,16463376,3,47402881,0,0,0,0,0,0
257,0.0005404601234,28.26574948,90.17240586,0.3473625438,3136.017529,30597.53489,84.43578346,0.6278157428,0,0,1,0,0,0,0,0,1,0,0,0,0,2741,116,388,262,575,2086,1164,6,1117,3533.924015,2.31E-05,45479.12948,672.1901921,2839.64295,0.5184198715,37769,15423,1,1,2,1,17,160089431,0,0,4,15089021,1,0,17,165314376,0,0,0,0,18,165314376,4,15089021,12,126360355,0,0,0,0,1,23865000
258,0.00070284542,61.90793622,89.4709893,0.2717888605,1602.828882,39549.10611,87.9792036,0.6743139202,0,0,0,0,0,0,1,0,0,0,0,1,0,128,5,16,6,0,0,46,16,149,1933.276051,1.11E-04,10078.15272,212.1828001,1181.92482,0.5659385622,0,0,0,165,8,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
259,0.0006590449768,71.39037935,89.76932241,0.2756352891,1528.911473,43154.17829,87.96391532,0.703366408,0,1,0,0,0,0,1,0,0,0,0,1,0,1375,13,137,67,82,442,432,133,1588,2885.406206,7.51E-05,7080.920512,241.7375258,1732.838809,0.539980403,66221,3462.85,1,178,9,28,6,235660595,1,9896814,2,32216600,5,227662613,4,125416600,0,0,0,0,7,245557409,1,7997982,3,105895995,0,0,0,0,2,107444814
260,0.0005572362033,94.50630641,89.1287806,0.1903171178,1548.972494,47883.88244,88.96762497,0.709177849,0,0,0,1,0,0,0,0,0,0,0,1,0,594,0,8,2,308,209,212,7,673,3281.566125,6.30E-05,27221.79186,245.3651915,1781.81629,0.5450882815,21542,2019.5,1,167,8,20,4,53243528,4,251877440,3,33778670,6,207287190,2,29990711,0,0,0,0,11,338899638,1,14995365,1,37510000,0,0,0,0,1,5000000
261,0.0005323723482,101.1803872,89.27453323,0.166228397,1554.195659,56967.87281,89.18644155,0.7052929089,0,0,0,0,0,1,0,0,0,0,0,1,0,2233,66,228,187,245,700,674,230,2502,4566.590377,4.10E-05,25649.87077,300.9055642,2822.950196,0.5531981126,11454,800,2,175,10,28,5,41817295,2,19977910,0,0,3,31435661,2,10381634,0,0,0,0,7,61795205,0,0,3,20215634,0,0,0,0,1,18958558
262,0.0005438370061,82.59255853,89.2737395,0.2183901386,1789.678737,42102.08219,89.30982247,0.7272551322,0,0,0,1,0,0,0,0,0,0,0,1,0,1279,14,74,32,19,390,421,73,1562,2395.521334,6.04E-05,25448.37291,253.3019754,2698.620799,0.539357755,1780,222.73,0,179,8,28,19,115125928,14,433356563,8,140323886,23,328864714,13,357244160,0,0,0,0,38,591485044,7,130324032,16,323359572,0,0,0,0,2,27945000
263,0.000651016437,53.13150494,89.35551666,0.6927085278,2010.195643,20029.5345,88.7561117,0.7154335535,0,0,0,1,0,0,0,0,0,0,0,1,0,572,1,47,11,67,197,182,43,649,3471.943499,8.25E-05,15200.7337,201.9303897,2428.855089,0.5414743447,0,0,0,165,8,20,13,335650448,3,30100468,5,219895229,8,115755219,1,8994932,0,0,0,0,16,365750916,2,18895526,9,124173751,0,0,0,0,1,12871418
